pincode,district,cluster_key,team
203202,GAUTAM BUDDHA NAGAR,UTTAR_PRADESH,North
203141,GAUTAM BUDDHA NAGAR,UTTAR_PRADESH,North
203135,GAUTAM BUDDHA NAGAR,UTTAR_PRADESH,North
203203,GAUTAM BUDDHA NAGAR,UTTAR_PRADESH,North
203155,GAUTAM BUDDHA NAGAR,UTTAR_PRADESH,North
203209,GAUTAM BUDDHA NAGAR,UTTAR_PRADESH,North
201314,GAUTAM BUDDHA NAGAR,UTTAR_PRADESH,North
201312,GAUTAM BUDDHA NAGAR,UTTAR_PRADESH,North
201305,GAUTAM BUDDHA NAGAR,UTTAR_PRADESH,North
203207,GAUTAM BUDDHA NAGAR,UTTAR_PRADESH,North
201311,GAUTAM BUDDHA NAGAR,UTTAR_PRADESH,North
201310,GAUTAM BUDDHA NAGAR,UTTAR_PRADESH,North
201304,GAUTAM BUDDHA NAGAR,UTTAR_PRADESH,North
201307,GAUTAM BUDDHA NAGAR,UTTAR_PRADESH,North
201008,GAUTAM BUDDHA NAGAR,UTTAR_PRADESH,North
201306,GAUTAM BUDDHA NAGAR,UTTAR_PRADESH,North
201309,GAUTAM BUDDHA NAGAR,UTTAR_PRADESH,North
201301,GAUTAM BUDDHA NAGAR,UTTAR_PRADESH,North
201303,GAUTAM BUDDHA NAGAR,UTTAR_PRADESH,North
201302,GAUTAM BUDDHA NAGAR,UTTAR_PRADESH,North
201316,GAUTAM BUDDHA NAGAR,UTTAR_PRADESH,North
201315,GAUTAM BUDDHA NAGAR,UTTAR_PRADESH,North
201313,GAUTAM BUDDHA NAGAR,UTTAR_PRADESH,North
201318,GAUTAM BUDDHA NAGAR,UTTAR_PRADESH,North
201317,GAUTAM BUDDHA NAGAR,UTTAR_PRADESH,North
271201,BALRAMPUR,UTTAR_PRADESH,North
271208,BALRAMPUR,UTTAR_PRADESH,North
271604,BALRAMPUR,UTTAR_PRADESH,North
271210,BALRAMPUR,UTTAR_PRADESH,North
271203,BALRAMPUR,UTTAR_PRADESH,North
271205,BALRAMPUR,UTTAR_PRADESH,North
271607,BALRAMPUR,UTTAR_PRADESH,North
271609,BALRAMPUR,UTTAR_PRADESH,North
271206,BALRAMPUR,UTTAR_PRADESH,North
271861,BALRAMPUR,UTTAR_PRADESH,North
271215,BALRAMPUR,UTTAR_PRADESH,North
271207,BALRAMPUR,UTTAR_PRADESH,North
271306,BALRAMPUR,UTTAR_PRADESH,North
271307,BALRAMPUR,UTTAR_PRADESH,North
228171,SULTANPUR,UTTAR_PRADESH,North
228161,SULTANPUR,UTTAR_PRADESH,North
227812,SULTANPUR,UTTAR_PRADESH,North
228172,SULTANPUR,UTTAR_PRADESH,North
227815,SULTANPUR,UTTAR_PRADESH,North
227808,SULTANPUR,UTTAR_PRADESH,North
228159,SULTANPUR,UTTAR_PRADESH,North
228141,SULTANPUR,UTTAR_PRADESH,North
222301,SULTANPUR,UTTAR_PRADESH,North
228151,SULTANPUR,UTTAR_PRADESH,North
228155,SULTANPUR,UTTAR_PRADESH,North
222302,SULTANPUR,UTTAR_PRADESH,North
222303,SULTANPUR,UTTAR_PRADESH,North
228142,SULTANPUR,UTTAR_PRADESH,North
228119,SULTANPUR,UTTAR_PRADESH,North
228145,SULTANPUR,UTTAR_PRADESH,North
228118,SULTANPUR,UTTAR_PRADESH,North
228001,SULTANPUR,UTTAR_PRADESH,North
227805,SULTANPUR,UTTAR_PRADESH,North
228121,SULTANPUR,UTTAR_PRADESH,North
227814,SULTANPUR,UTTAR_PRADESH,North
227806,SULTANPUR,UTTAR_PRADESH,North
228133,SULTANPUR,UTTAR_PRADESH,North
227304,SULTANPUR,UTTAR_PRADESH,North
228132,SULTANPUR,UTTAR_PRADESH,North
228131,SULTANPUR,UTTAR_PRADESH,North
228125,SULTANPUR,UTTAR_PRADESH,North
228120,SULTANPUR,UTTAR_PRADESH,North
209307,KANPUR DEHAT,UTTAR_PRADESH,North
209101,KANPUR DEHAT,UTTAR_PRADESH,North
209112,KANPUR DEHAT,UTTAR_PRADESH,North
209208,KANPUR DEHAT,UTTAR_PRADESH,North
209311,KANPUR DEHAT,UTTAR_PRADESH,North
209302,KANPUR DEHAT,UTTAR_PRADESH,North
209310,KANPUR DEHAT,UTTAR_PRADESH,North
209111,KANPUR DEHAT,UTTAR_PRADESH,North
209115,KANPUR DEHAT,UTTAR_PRADESH,North
209306,KANPUR DEHAT,UTTAR_PRADESH,North
209303,KANPUR DEHAT,UTTAR_PRADESH,North
209121,KANPUR DEHAT,UTTAR_PRADESH,North
209125,KANPUR DEHAT,UTTAR_PRADESH,North
209204,KANPUR DEHAT,UTTAR_PRADESH,North
209312,KANPUR DEHAT,UTTAR_PRADESH,North
209301,KANPUR DEHAT,UTTAR_PRADESH,North
246726,BIJNOR,UTTAR_PRADESH,North
246728,BIJNOR,UTTAR_PRADESH,North
246731,BIJNOR,UTTAR_PRADESH,North
246729,BIJNOR,UTTAR_PRADESH,North
246725,BIJNOR,UTTAR_PRADESH,North
246701,BIJNOR,UTTAR_PRADESH,North
246736,BIJNOR,UTTAR_PRADESH,North
246764,BIJNOR,UTTAR_PRADESH,North
246721,BIJNOR,UTTAR_PRADESH,North
246732,BIJNOR,UTTAR_PRADESH,North
246763,BIJNOR,UTTAR_PRADESH,North
246749,BIJNOR,UTTAR_PRADESH,North
246761,BIJNOR,UTTAR_PRADESH,North
246722,BIJNOR,UTTAR_PRADESH,North
246727,BIJNOR,UTTAR_PRADESH,North
246762,BIJNOR,UTTAR_PRADESH,North
246733,BIJNOR,UTTAR_PRADESH,North
246734,BIJNOR,UTTAR_PRADESH,North
246745,BIJNOR,UTTAR_PRADESH,North
246747,BIJNOR,UTTAR_PRADESH,North
246735,BIJNOR,UTTAR_PRADESH,North
246746,BIJNOR,UTTAR_PRADESH,North
246723,BIJNOR,UTTAR_PRADESH,North
246724,BIJNOR,UTTAR_PRADESH,North
246737,BIJNOR,UTTAR_PRADESH,North
244901,RAMPUR,UTTAR_PRADESH,North
244921,RAMPUR,UTTAR_PRADESH,North
244923,RAMPUR,UTTAR_PRADESH,North
244701,RAMPUR,UTTAR_PRADESH,North
244927,RAMPUR,UTTAR_PRADESH,North
244922,RAMPUR,UTTAR_PRADESH,North
244924,RAMPUR,UTTAR_PRADESH,North
244925,RAMPUR,UTTAR_PRADESH,North
244926,RAMPUR,UTTAR_PRADESH,North
244928,RAMPUR,UTTAR_PRADESH,North
229001,RAE BARELI,UTTAR_PRADESH,North
229212,RAE BARELI,UTTAR_PRADESH,North
229211,RAE BARELI,UTTAR_PRADESH,North
229301,RAE BARELI,UTTAR_PRADESH,North
229310,RAE BARELI,UTTAR_PRADESH,North
229406,RAE BARELI,UTTAR_PRADESH,North
229103,RAE BARELI,UTTAR_PRADESH,North
229401,RAE BARELI,UTTAR_PRADESH,North
229402,RAE BARELI,UTTAR_PRADESH,North
229305,RAE BARELI,UTTAR_PRADESH,North
229124,RAE BARELI,UTTAR_PRADESH,North
229306,RAE BARELI,UTTAR_PRADESH,North
229128,RAE BARELI,UTTAR_PRADESH,North
229404,RAE BARELI,UTTAR_PRADESH,North
229215,RAE BARELI,UTTAR_PRADESH,North
229308,RAE BARELI,UTTAR_PRADESH,North
229303,RAE BARELI,UTTAR_PRADESH,North
229123,RAE BARELI,UTTAR_PRADESH,North
229010,RAE BARELI,UTTAR_PRADESH,North
229216,RAE BARELI,UTTAR_PRADESH,North
229307,RAE BARELI,UTTAR_PRADESH,North
229130,RAE BARELI,UTTAR_PRADESH,North
229405,RAE BARELI,UTTAR_PRADESH,North
229202,RAE BARELI,UTTAR_PRADESH,North
229203,RAE BARELI,UTTAR_PRADESH,North
229204,RAE BARELI,UTTAR_PRADESH,North
229122,RAE BARELI,UTTAR_PRADESH,North
229125,RAE BARELI,UTTAR_PRADESH,North
229205,RAE BARELI,UTTAR_PRADESH,North
229210,RAE BARELI,UTTAR_PRADESH,North
229207,RAE BARELI,UTTAR_PRADESH,North
229209,RAE BARELI,UTTAR_PRADESH,North
229208,RAE BARELI,UTTAR_PRADESH,North
229316,RAE BARELI,UTTAR_PRADESH,North
229127,RAE BARELI,UTTAR_PRADESH,North
229311,RAE BARELI,UTTAR_PRADESH,North
229206,RAE BARELI,UTTAR_PRADESH,North
229129,RAE BARELI,UTTAR_PRADESH,North
229121,RAE BARELI,UTTAR_PRADESH,North
229201,RAE BARELI,UTTAR_PRADESH,North
229120,RAE BARELI,UTTAR_PRADESH,North
206122,AURAIYA,UTTAR_PRADESH,North
206241,AURAIYA,UTTAR_PRADESH,North
206252,AURAIYA,UTTAR_PRADESH,North
206121,AURAIYA,UTTAR_PRADESH,North
206251,AURAIYA,UTTAR_PRADESH,North
206243,AURAIYA,UTTAR_PRADESH,North
206244,AURAIYA,UTTAR_PRADESH,North
206246,AURAIYA,UTTAR_PRADESH,North
206249,AURAIYA,UTTAR_PRADESH,North
206248,AURAIYA,UTTAR_PRADESH,North
206255,AURAIYA,UTTAR_PRADESH,North
206129,AURAIYA,UTTAR_PRADESH,North
206247,AURAIYA,UTTAR_PRADESH,North
206250,AURAIYA,UTTAR_PRADESH,North
205001,MAINPURI,UTTAR_PRADESH,North
205121,MAINPURI,UTTAR_PRADESH,North
205268,MAINPURI,UTTAR_PRADESH,North
205247,MAINPURI,UTTAR_PRADESH,North
205261,MAINPURI,UTTAR_PRADESH,North
205301,MAINPURI,UTTAR_PRADESH,North
205262,MAINPURI,UTTAR_PRADESH,North
205263,MAINPURI,UTTAR_PRADESH,North
205264,MAINPURI,UTTAR_PRADESH,North
205303,MAINPURI,UTTAR_PRADESH,North
205265,MAINPURI,UTTAR_PRADESH,North
205304,MAINPURI,UTTAR_PRADESH,North
205267,MAINPURI,UTTAR_PRADESH,North
205119,MAINPURI,UTTAR_PRADESH,North
241001,HARDOI,UTTAR_PRADESH,North
241121,HARDOI,UTTAR_PRADESH,North
241122,HARDOI,UTTAR_PRADESH,North
241401,HARDOI,UTTAR_PRADESH,North
241201,HARDOI,UTTAR_PRADESH,North
241125,HARDOI,UTTAR_PRADESH,North
241304,HARDOI,UTTAR_PRADESH,North
241202,HARDOI,UTTAR_PRADESH,North
241301,HARDOI,UTTAR_PRADESH,North
241203,HARDOI,UTTAR_PRADESH,North
241305,HARDOI,UTTAR_PRADESH,North
241404,HARDOI,UTTAR_PRADESH,North
241405,HARDOI,UTTAR_PRADESH,North
241402,HARDOI,UTTAR_PRADESH,North
241302,HARDOI,UTTAR_PRADESH,North
241303,HARDOI,UTTAR_PRADESH,North
241123,HARDOI,UTTAR_PRADESH,North
241406,HARDOI,UTTAR_PRADESH,North
241407,HARDOI,UTTAR_PRADESH,North
241204,HARDOI,UTTAR_PRADESH,North
241124,HARDOI,UTTAR_PRADESH,North
241126,HARDOI,UTTAR_PRADESH,North
241403,HARDOI,UTTAR_PRADESH,North
241127,HARDOI,UTTAR_PRADESH,North
210125,BANDA,UTTAR_PRADESH,North
210120,BANDA,UTTAR_PRADESH,North
210129,BANDA,UTTAR_PRADESH,North
210001,BANDA,UTTAR_PRADESH,North
210201,BANDA,UTTAR_PRADESH,North
210121,BANDA,UTTAR_PRADESH,North
210202,BANDA,UTTAR_PRADESH,North
210203,BANDA,UTTAR_PRADESH,North
210123,BANDA,UTTAR_PRADESH,North
210128,BANDA,UTTAR_PRADESH,North
210126,BANDA,UTTAR_PRADESH,North
210122,BANDA,UTTAR_PRADESH,North
225001,BARABANKI,UTTAR_PRADESH,North
225401,BARABANKI,UTTAR_PRADESH,North
225416,BARABANKI,UTTAR_PRADESH,North
225201,BARABANKI,UTTAR_PRADESH,North
225202,BARABANKI,UTTAR_PRADESH,North
225403,BARABANKI,UTTAR_PRADESH,North
225404,BARABANKI,UTTAR_PRADESH,North
225301,BARABANKI,UTTAR_PRADESH,North
225003,BARABANKI,UTTAR_PRADESH,North
225124,BARABANKI,UTTAR_PRADESH,North
225121,BARABANKI,UTTAR_PRADESH,North
225405,BARABANKI,UTTAR_PRADESH,North
225203,BARABANKI,UTTAR_PRADESH,North
225119,BARABANKI,UTTAR_PRADESH,North
225302,BARABANKI,UTTAR_PRADESH,North
225204,BARABANKI,UTTAR_PRADESH,North
225409,BARABANKI,UTTAR_PRADESH,North
225206,BARABANKI,UTTAR_PRADESH,North
225412,BARABANKI,UTTAR_PRADESH,North
225122,BARABANKI,UTTAR_PRADESH,North
225306,BARABANKI,UTTAR_PRADESH,North
225125,BARABANKI,UTTAR_PRADESH,North
225304,BARABANKI,UTTAR_PRADESH,North
225305,BARABANKI,UTTAR_PRADESH,North
225415,BARABANKI,UTTAR_PRADESH,North
225126,BARABANKI,UTTAR_PRADESH,North
225120,BARABANKI,UTTAR_PRADESH,North
225303,BARABANKI,UTTAR_PRADESH,North
225205,BARABANKI,UTTAR_PRADESH,North
225413,BARABANKI,UTTAR_PRADESH,North
225207,BARABANKI,UTTAR_PRADESH,North
225208,BARABANKI,UTTAR_PRADESH,North
225414,BARABANKI,UTTAR_PRADESH,North
225123,BARABANKI,UTTAR_PRADESH,North
225002,BARABANKI,UTTAR_PRADESH,North
229135,AMETHI,UTTAR_PRADESH,North
229302,AMETHI,UTTAR_PRADESH,North
229304,AMETHI,UTTAR_PRADESH,North
229801,AMETHI,UTTAR_PRADESH,North
227816,AMETHI,UTTAR_PRADESH,North
227411,AMETHI,UTTAR_PRADESH,North
227811,AMETHI,UTTAR_PRADESH,North
227413,AMETHI,UTTAR_PRADESH,North
227801,AMETHI,UTTAR_PRADESH,North
227409,AMETHI,UTTAR_PRADESH,North
227412,AMETHI,UTTAR_PRADESH,North
227809,AMETHI,UTTAR_PRADESH,North
227813,AMETHI,UTTAR_PRADESH,North
227807,AMETHI,UTTAR_PRADESH,North
227405,AMETHI,UTTAR_PRADESH,North
227407,AMETHI,UTTAR_PRADESH,North
227408,AMETHI,UTTAR_PRADESH,North
227406,AMETHI,UTTAR_PRADESH,North
229126,AMETHI,UTTAR_PRADESH,North
229802,AMETHI,UTTAR_PRADESH,North
229309,AMETHI,UTTAR_PRADESH,North
227817,AMETHI,UTTAR_PRADESH,North
209870,UNNAO,UTTAR_PRADESH,North
209871,UNNAO,UTTAR_PRADESH,North
209860,UNNAO,UTTAR_PRADESH,North
209801,UNNAO,UTTAR_PRADESH,North
209831,UNNAO,UTTAR_PRADESH,North
209868,UNNAO,UTTAR_PRADESH,North
209863,UNNAO,UTTAR_PRADESH,North
209864,UNNAO,UTTAR_PRADESH,North
209865,UNNAO,UTTAR_PRADESH,North
209866,UNNAO,UTTAR_PRADESH,North
209827,UNNAO,UTTAR_PRADESH,North
209869,UNNAO,UTTAR_PRADESH,North
209862,UNNAO,UTTAR_PRADESH,North
209825,UNNAO,UTTAR_PRADESH,North
209821,UNNAO,UTTAR_PRADESH,North
209881,UNNAO,UTTAR_PRADESH,North
209859,UNNAO,UTTAR_PRADESH,North
209867,UNNAO,UTTAR_PRADESH,North
209841,UNNAO,UTTAR_PRADESH,North
209861,UNNAO,UTTAR_PRADESH,North
210205,CHITRAKOOT,UTTAR_PRADESH,North
210208,CHITRAKOOT,UTTAR_PRADESH,North
210209,CHITRAKOOT,UTTAR_PRADESH,North
210204,CHITRAKOOT,UTTAR_PRADESH,North
210206,CHITRAKOOT,UTTAR_PRADESH,North
210207,CHITRAKOOT,UTTAR_PRADESH,North
251305,SHAMLI,UTTAR_PRADESH,North
247771,SHAMLI,UTTAR_PRADESH,North
247776,SHAMLI,UTTAR_PRADESH,North
247777,SHAMLI,UTTAR_PRADESH,North
247778,SHAMLI,UTTAR_PRADESH,North
247774,SHAMLI,UTTAR_PRADESH,North
247773,SHAMLI,UTTAR_PRADESH,North
247775,SHAMLI,UTTAR_PRADESH,North
274306,KUSHI NAGAR,UTTAR_PRADESH,North
274802,KUSHI NAGAR,UTTAR_PRADESH,North
274305,KUSHI NAGAR,UTTAR_PRADESH,North
274207,KUSHI NAGAR,UTTAR_PRADESH,North
274407,KUSHI NAGAR,UTTAR_PRADESH,North
274409,KUSHI NAGAR,UTTAR_PRADESH,North
274406,KUSHI NAGAR,UTTAR_PRADESH,North
274309,KUSHI NAGAR,UTTAR_PRADESH,North
274308,KUSHI NAGAR,UTTAR_PRADESH,North
274307,KUSHI NAGAR,UTTAR_PRADESH,North
274149,KUSHI NAGAR,UTTAR_PRADESH,North
274301,KUSHI NAGAR,UTTAR_PRADESH,North
274302,KUSHI NAGAR,UTTAR_PRADESH,North
274401,KUSHI NAGAR,UTTAR_PRADESH,North
274203,KUSHI NAGAR,UTTAR_PRADESH,North
274402,KUSHI NAGAR,UTTAR_PRADESH,North
274303,KUSHI NAGAR,UTTAR_PRADESH,North
274801,KUSHI NAGAR,UTTAR_PRADESH,North
274304,KUSHI NAGAR,UTTAR_PRADESH,North
900056,KUSHI NAGAR,UTTAR_PRADESH,North
274403,KUSHI NAGAR,UTTAR_PRADESH,North
271603,GONDA,UTTAR_PRADESH,North
271602,GONDA,UTTAR_PRADESH,North
271202,GONDA,UTTAR_PRADESH,North
271209,GONDA,UTTAR_PRADESH,North
271204,GONDA,UTTAR_PRADESH,North
271312,GONDA,UTTAR_PRADESH,North
271503,GONDA,UTTAR_PRADESH,North
271122,GONDA,UTTAR_PRADESH,North
271123,GONDA,UTTAR_PRADESH,North
271302,GONDA,UTTAR_PRADESH,North
271305,GONDA,UTTAR_PRADESH,North
271301,GONDA,UTTAR_PRADESH,North
271126,GONDA,UTTAR_PRADESH,North
271313,GONDA,UTTAR_PRADESH,North
271125,GONDA,UTTAR_PRADESH,North
271310,GONDA,UTTAR_PRADESH,North
271311,GONDA,UTTAR_PRADESH,North
271002,GONDA,UTTAR_PRADESH,North
271402,GONDA,UTTAR_PRADESH,North
271401,GONDA,UTTAR_PRADESH,North
271601,GONDA,UTTAR_PRADESH,North
271003,GONDA,UTTAR_PRADESH,North
271129,GONDA,UTTAR_PRADESH,North
271502,GONDA,UTTAR_PRADESH,North
271309,GONDA,UTTAR_PRADESH,North
271303,GONDA,UTTAR_PRADESH,North
271504,GONDA,UTTAR_PRADESH,North
271319,GONDA,UTTAR_PRADESH,North
271403,GONDA,UTTAR_PRADESH,North
271124,GONDA,UTTAR_PRADESH,North
271001,GONDA,UTTAR_PRADESH,North
271308,GONDA,UTTAR_PRADESH,North
271304,GONDA,UTTAR_PRADESH,North
261302,SITAPUR,UTTAR_PRADESH,North
261131,SITAPUR,UTTAR_PRADESH,North
261145,SITAPUR,UTTAR_PRADESH,North
261401,SITAPUR,UTTAR_PRADESH,North
261402,SITAPUR,UTTAR_PRADESH,North
261404,SITAPUR,UTTAR_PRADESH,North
261151,SITAPUR,UTTAR_PRADESH,North
261204,SITAPUR,UTTAR_PRADESH,North
261205,SITAPUR,UTTAR_PRADESH,North
261206,SITAPUR,UTTAR_PRADESH,North
261303,SITAPUR,UTTAR_PRADESH,North
261135,SITAPUR,UTTAR_PRADESH,North
261405,SITAPUR,UTTAR_PRADESH,North
261203,SITAPUR,UTTAR_PRADESH,North
261141,SITAPUR,UTTAR_PRADESH,North
261403,SITAPUR,UTTAR_PRADESH,North
261301,SITAPUR,UTTAR_PRADESH,North
261201,SITAPUR,UTTAR_PRADESH,North
261121,SITAPUR,UTTAR_PRADESH,North
261125,SITAPUR,UTTAR_PRADESH,North
261202,SITAPUR,UTTAR_PRADESH,North
261001,SITAPUR,UTTAR_PRADESH,North
261136,SITAPUR,UTTAR_PRADESH,North
261208,SITAPUR,UTTAR_PRADESH,North
261207,SITAPUR,UTTAR_PRADESH,North
221301,BHADOHI,UTTAR_PRADESH,North
221401,BHADOHI,UTTAR_PRADESH,North
221304,BHADOHI,UTTAR_PRADESH,North
221306,BHADOHI,UTTAR_PRADESH,North
221309,BHADOHI,UTTAR_PRADESH,North
221314,BHADOHI,UTTAR_PRADESH,North
221402,BHADOHI,UTTAR_PRADESH,North
221404,BHADOHI,UTTAR_PRADESH,North
221303,BHADOHI,UTTAR_PRADESH,North
221310,BHADOHI,UTTAR_PRADESH,North
221406,BHADOHI,UTTAR_PRADESH,North
221409,BHADOHI,UTTAR_PRADESH,North
221308,BHADOHI,UTTAR_PRADESH,North
741123,NADIA,WEST_BENGAL,East
741122,NADIA,WEST_BENGAL,East
741161,NADIA,WEST_BENGAL,East
741404,NADIA,WEST_BENGAL,East
741223,NADIA,WEST_BENGAL,East
741248,NADIA,WEST_BENGAL,East
741249,NADIA,WEST_BENGAL,East
741255,NADIA,WEST_BENGAL,East
741501,NADIA,WEST_BENGAL,East
741121,NADIA,WEST_BENGAL,East
741502,NADIA,WEST_BENGAL,East
741503,NADIA,WEST_BENGAL,East
741509,NADIA,WEST_BENGAL,East
741151,NADIA,WEST_BENGAL,East
741402,NADIA,WEST_BENGAL,East
741238,NADIA,WEST_BENGAL,East
741505,NADIA,WEST_BENGAL,East
741506,NADIA,WEST_BENGAL,East
741507,NADIA,WEST_BENGAL,East
741202,NADIA,WEST_BENGAL,East
741201,NADIA,WEST_BENGAL,East
741251,NADIA,WEST_BENGAL,East
741253,NADIA,WEST_BENGAL,East
741256,NADIA,WEST_BENGAL,East
741127,NADIA,WEST_BENGAL,East
741508,NADIA,WEST_BENGAL,East
741124,NADIA,WEST_BENGAL,East
741163,NADIA,WEST_BENGAL,East
741103,NADIA,WEST_BENGAL,East
741152,NADIA,WEST_BENGAL,East
741101,NADIA,WEST_BENGAL,East
741167,NADIA,WEST_BENGAL,East
741164,NADIA,WEST_BENGAL,East
741317,NADIA,WEST_BENGAL,East
741165,NADIA,WEST_BENGAL,East
741102,NADIA,WEST_BENGAL,East
741125,NADIA,WEST_BENGAL,East
741126,NADIA,WEST_BENGAL,East
741140,NADIA,WEST_BENGAL,East
741162,NADIA,WEST_BENGAL,East
741302,NADIA,WEST_BENGAL,East
741181,NADIA,WEST_BENGAL,East
741155,NADIA,WEST_BENGAL,East
741156,NADIA,WEST_BENGAL,East
741316,NADIA,WEST_BENGAL,East
741315,NADIA,WEST_BENGAL,East
741222,NADIA,WEST_BENGAL,East
741245,NADIA,WEST_BENGAL,East
741257,NADIA,WEST_BENGAL,East
741158,NADIA,WEST_BENGAL,East
741160,NADIA,WEST_BENGAL,East
741301,NADIA,WEST_BENGAL,East
741137,NADIA,WEST_BENGAL,East
741138,NADIA,WEST_BENGAL,East
741150,NADIA,WEST_BENGAL,East
741154,NADIA,WEST_BENGAL,East
741157,NADIA,WEST_BENGAL,East
741313,NADIA,WEST_BENGAL,East
741166,NADIA,WEST_BENGAL,East
741153,NADIA,WEST_BENGAL,East
741504,NADIA,WEST_BENGAL,East
741254,NADIA,WEST_BENGAL,East
741250,NADIA,WEST_BENGAL,East
741246,NADIA,WEST_BENGAL,East
741235,NADIA,WEST_BENGAL,East
741139,NADIA,WEST_BENGAL,East
741221,NADIA,WEST_BENGAL,East
741159,NADIA,WEST_BENGAL,East
741252,NADIA,WEST_BENGAL,East
741232,NADIA,WEST_BENGAL,East
741401,NADIA,WEST_BENGAL,East
741234,NADIA,WEST_BENGAL,East
741247,NADIA,WEST_BENGAL,East
721232,MEDINIPUR WEST,WEST_BENGAL,East
721149,MEDINIPUR WEST,WEST_BENGAL,East
721156,MEDINIPUR WEST,WEST_BENGAL,East
721260,MEDINIPUR WEST,WEST_BENGAL,East
721140,MEDINIPUR WEST,WEST_BENGAL,East
721160,MEDINIPUR WEST,WEST_BENGAL,East
721242,MEDINIPUR WEST,WEST_BENGAL,East
721144,MEDINIPUR WEST,WEST_BENGAL,East
721253,MEDINIPUR WEST,WEST_BENGAL,East
721146,MEDINIPUR WEST,WEST_BENGAL,East
721136,MEDINIPUR WEST,WEST_BENGAL,East
721166,MEDINIPUR WEST,WEST_BENGAL,East
721157,MEDINIPUR WEST,WEST_BENGAL,East
721131,MEDINIPUR WEST,WEST_BENGAL,East
721155,MEDINIPUR WEST,WEST_BENGAL,East
721150,MEDINIPUR WEST,WEST_BENGAL,East
721301,MEDINIPUR WEST,WEST_BENGAL,East
721222,MEDINIPUR WEST,WEST_BENGAL,East
721305,MEDINIPUR WEST,WEST_BENGAL,East
721133,MEDINIPUR WEST,WEST_BENGAL,East
721426,MEDINIPUR WEST,WEST_BENGAL,East
721467,MEDINIPUR WEST,WEST_BENGAL,East
721457,MEDINIPUR WEST,WEST_BENGAL,East
721443,MEDINIPUR WEST,WEST_BENGAL,East
721641,MEDINIPUR WEST,WEST_BENGAL,East
721102,MEDINIPUR WEST,WEST_BENGAL,East
721147,MEDINIPUR WEST,WEST_BENGAL,East
721445,MEDINIPUR WEST,WEST_BENGAL,East
721436,MEDINIPUR WEST,WEST_BENGAL,East
721437,MEDINIPUR WEST,WEST_BENGAL,East
721451,MEDINIPUR WEST,WEST_BENGAL,East
721148,MEDINIPUR WEST,WEST_BENGAL,East
721153,MEDINIPUR WEST,WEST_BENGAL,East
721304,MEDINIPUR WEST,WEST_BENGAL,East
721121,MEDINIPUR WEST,WEST_BENGAL,East
721145,MEDINIPUR WEST,WEST_BENGAL,East
721435,MEDINIPUR WEST,WEST_BENGAL,East
721127,MEDINIPUR WEST,WEST_BENGAL,East
721306,MEDINIPUR WEST,WEST_BENGAL,East
721101,MEDINIPUR WEST,WEST_BENGAL,East
721303,MEDINIPUR WEST,WEST_BENGAL,East
721124,MEDINIPUR WEST,WEST_BENGAL,East
721201,MEDINIPUR WEST,WEST_BENGAL,East
721122,MEDINIPUR WEST,WEST_BENGAL,East
721211,MEDINIPUR WEST,WEST_BENGAL,East
721126,MEDINIPUR WEST,WEST_BENGAL,East
721212,MEDINIPUR WEST,WEST_BENGAL,East
721161,MEDINIPUR WEST,WEST_BENGAL,East
721129,MEDINIPUR WEST,WEST_BENGAL,East
721128,MEDINIPUR WEST,WEST_BENGAL,East
721302,MEDINIPUR WEST,WEST_BENGAL,East
721132,MEDINIPUR WEST,WEST_BENGAL,East
721424,MEDINIPUR WEST,WEST_BENGAL,East
742163,MURSHIDABAD,WEST_BENGAL,East
742401,MURSHIDABAD,WEST_BENGAL,East
742201,MURSHIDABAD,WEST_BENGAL,East
742122,MURSHIDABAD,WEST_BENGAL,East
742235,MURSHIDABAD,WEST_BENGAL,East
742135,MURSHIDABAD,WEST_BENGAL,East
742202,MURSHIDABAD,WEST_BENGAL,East
742213,MURSHIDABAD,WEST_BENGAL,East
742123,MURSHIDABAD,WEST_BENGAL,East
742148,MURSHIDABAD,WEST_BENGAL,East
742184,MURSHIDABAD,WEST_BENGAL,East
742224,MURSHIDABAD,WEST_BENGAL,East
742226,MURSHIDABAD,WEST_BENGAL,East
742404,MURSHIDABAD,WEST_BENGAL,East
742212,MURSHIDABAD,WEST_BENGAL,East
742227,MURSHIDABAD,WEST_BENGAL,East
742223,MURSHIDABAD,WEST_BENGAL,East
742237,MURSHIDABAD,WEST_BENGAL,East
742113,MURSHIDABAD,WEST_BENGAL,East
742166,MURSHIDABAD,WEST_BENGAL,East
742304,MURSHIDABAD,WEST_BENGAL,East
742305,MURSHIDABAD,WEST_BENGAL,East
742187,MURSHIDABAD,WEST_BENGAL,East
742308,MURSHIDABAD,WEST_BENGAL,East
742175,MURSHIDABAD,WEST_BENGAL,East
742306,MURSHIDABAD,WEST_BENGAL,East
742174,MURSHIDABAD,WEST_BENGAL,East
742405,MURSHIDABAD,WEST_BENGAL,East
742151,MURSHIDABAD,WEST_BENGAL,East
742303,MURSHIDABAD,WEST_BENGAL,East
742149,MURSHIDABAD,WEST_BENGAL,East
742168,MURSHIDABAD,WEST_BENGAL,East
742138,MURSHIDABAD,WEST_BENGAL,East
742132,MURSHIDABAD,WEST_BENGAL,East
742301,MURSHIDABAD,WEST_BENGAL,East
742136,MURSHIDABAD,WEST_BENGAL,East
742140,MURSHIDABAD,WEST_BENGAL,East
742147,MURSHIDABAD,WEST_BENGAL,East
